-6.1000E+02	2.6753E+00
-6.0900E+02	2.6871E+00
-6.0800E+02	2.6989E+00
-6.0700E+02	2.7106E+00
-6.0600E+02	2.7223E+00
-6.0500E+02	2.7339E+00
-6.0400E+02	2.7455E+00
-6.0300E+02	2.7570E+00
-6.0200E+02	2.7684E+00
-6.0100E+02	2.7798E+00
-6.0000E+02	2.7911E+00
-5.9900E+02	2.8024E+00
-5.9800E+02	2.8136E+00
-5.9700E+02	2.8247E+00
-5.9600E+02	2.8357E+00
-5.9500E+02	2.8467E+00
-5.9400E+02	2.8576E+00
-5.9300E+02	2.8684E+00
-5.9200E+02	2.8791E+00
-5.9100E+02	2.8897E+00
-5.9000E+02	2.9003E+00
-5.8900E+02	2.9108E+00
-5.8800E+02	2.9212E+00
-5.8700E+02	2.9315E+00
-5.8600E+02	2.9417E+00
-5.8500E+02	2.9518E+00
-5.8400E+02	2.9618E+00
-5.8300E+02	2.9717E+00
-5.8200E+02	2.9816E+00
-5.8100E+02	2.9913E+00
-5.8000E+02	3.0009E+00
-5.7900E+02	3.0104E+00
-5.7800E+02	3.0198E+00
-5.7700E+02	3.0291E+00
-5.7600E+02	3.0383E+00
-5.7500E+02	3.0474E+00
-5.7400E+02	3.0564E+00
-5.7300E+02	3.0652E+00
-5.7200E+02	3.0739E+00
-5.7100E+02	3.0826E+00
-5.7000E+02	3.0910E+00
-5.6900E+02	3.0994E+00
-5.6800E+02	3.1077E+00
-5.6700E+02	3.1158E+00
-5.6600E+02	3.1238E+00
-5.6500E+02	3.1316E+00
-5.6400E+02	3.1394E+00
-5.6300E+02	3.1470E+00
-5.6200E+02	3.1544E+00
-5.6100E+02	3.1617E+00
-5.6000E+02	3.1689E+00
-5.5900E+02	3.1760E+00
-5.5800E+02	3.1829E+00
-5.5700E+02	3.1897E+00
-5.5600E+02	3.1963E+00
-5.5500E+02	3.2028E+00
-5.5400E+02	3.2091E+00
-5.5300E+02	3.2153E+00
-5.5200E+02	3.2213E+00
-5.5100E+02	3.2272E+00
-5.5000E+02	3.2330E+00
-5.4900E+02	3.2386E+00
-5.4800E+02	3.2440E+00
-5.4700E+02	3.2493E+00
-5.4600E+02	3.2544E+00
-5.4500E+02	3.2593E+00
-5.4400E+02	3.2641E+00
-5.4300E+02	3.2688E+00
-5.4200E+02	3.2733E+00
-5.4100E+02	3.2776E+00
-5.4000E+02	3.2817E+00
-5.3900E+02	3.2857E+00
-5.3800E+02	3.2895E+00
-5.3700E+02	3.2932E+00
-5.3600E+02	3.2967E+00
-5.3500E+02	3.3000E+00
-5.3400E+02	3.3032E+00
-5.3300E+02	3.3061E+00
-5.3200E+02	3.3089E+00
-5.3100E+02	3.3116E+00
-5.3000E+02	3.3140E+00
-5.2900E+02	3.3163E+00
-5.2800E+02	3.3184E+00
-5.2700E+02	3.3203E+00
-5.2600E+02	3.3221E+00
-5.2500E+02	3.3237E+00
-5.2400E+02	3.3251E+00
-5.2300E+02	3.3263E+00
-5.2200E+02	3.3273E+00
-5.2100E+02	3.3282E+00
-5.2000E+02	3.3288E+00
-5.1900E+02	3.3293E+00
-5.1800E+02	3.3296E+00
-5.1700E+02	3.3298E+00
-5.1600E+02	3.3297E+00
-5.1500E+02	3.3295E+00
-5.1400E+02	3.3290E+00
-5.1300E+02	3.3284E+00
-5.1200E+02	3.3276E+00
-5.1100E+02	3.3267E+00
-5.1000E+02	3.3255E+00
-5.0900E+02	3.3241E+00
-5.0800E+02	3.3226E+00
-5.0700E+02	3.3209E+00
-5.0600E+02	3.3189E+00
-5.0500E+02	3.3168E+00
-5.0400E+02	3.3146E+00
-5.0300E+02	3.3121E+00
-5.0200E+02	3.3094E+00
-5.0100E+02	3.3066E+00
-5.0000E+02	3.3035E+00
-4.9900E+02	3.3003E+00
-4.9800E+02	3.2969E+00
-4.9700E+02	3.2933E+00
-4.9600E+02	3.2895E+00
-4.9500E+02	3.2855E+00
-4.9400E+02	3.2813E+00
-4.9300E+02	3.2770E+00
-4.9200E+02	3.2724E+00
-4.9100E+02	3.2677E+00
-4.9000E+02	3.2628E+00
-4.8900E+02	3.2577E+00
-4.8800E+02	3.2524E+00
-4.8700E+02	3.2470E+00
-4.8600E+02	3.2413E+00
-4.8500E+02	3.2355E+00
-4.8400E+02	3.2295E+00
-4.8300E+02	3.2233E+00
-4.8200E+02	3.2169E+00
-4.8100E+02	3.2103E+00
-4.8000E+02	3.2036E+00
-4.7900E+02	3.1966E+00
-4.7800E+02	3.1895E+00
-4.7700E+02	3.1823E+00
-4.7600E+02	3.1748E+00
-4.7500E+02	3.1672E+00
-4.7400E+02	3.1594E+00
-4.7300E+02	3.1514E+00
-4.7200E+02	3.1432E+00
-4.7100E+02	3.1349E+00
-4.7000E+02	3.1264E+00
-4.6900E+02	3.1177E+00
-4.6800E+02	3.1089E+00
-4.6700E+02	3.0999E+00
-4.6600E+02	3.0907E+00
-4.6500E+02	3.0814E+00
-4.6400E+02	3.0719E+00
-4.6300E+02	3.0623E+00
-4.6200E+02	3.0524E+00
-4.6100E+02	3.0425E+00
-4.6000E+02	3.0323E+00
-4.5900E+02	3.0221E+00
-4.5800E+02	3.0116E+00
-4.5700E+02	3.0010E+00
-4.5600E+02	2.9903E+00
-4.5500E+02	2.9794E+00
-4.5400E+02	2.9684E+00
-4.5300E+02	2.9572E+00
-4.5200E+02	2.9459E+00
-4.5100E+02	2.9344E+00
-4.5000E+02	2.9228E+00
-4.4900E+02	2.9111E+00
-4.4800E+02	2.8992E+00
-4.4700E+02	2.8873E+00
-4.4600E+02	2.8751E+00
-4.4500E+02	2.8629E+00
-4.4400E+02	2.8505E+00
-4.4300E+02	2.8380E+00
-4.4200E+02	2.8254E+00
-4.4100E+02	2.8126E+00
-4.4000E+02	2.7998E+00
-4.3900E+02	2.7868E+00
-4.3800E+02	2.7737E+00
-4.3700E+02	2.7605E+00
-4.3600E+02	2.7472E+00
-4.3500E+02	2.7338E+00
-4.3400E+02	2.7203E+00
-4.3300E+02	2.7066E+00
-4.3200E+02	2.6929E+00
-4.3100E+02	2.6791E+00
-4.3000E+02	2.6652E+00
-4.2900E+02	2.6512E+00
-4.2800E+02	2.6371E+00
-4.2700E+02	2.6230E+00
-4.2600E+02	2.6087E+00
-4.2500E+02	2.5944E+00
-4.2400E+02	2.5800E+00
-4.2300E+02	2.5655E+00
-4.2200E+02	2.5509E+00
-4.2100E+02	2.5363E+00
-4.2000E+02	2.5216E+00
-4.1900E+02	2.5068E+00
-4.1800E+02	2.4919E+00
-4.1700E+02	2.4770E+00
-4.1600E+02	2.4621E+00
-4.1500E+02	2.4471E+00
-4.1400E+02	2.4320E+00
-4.1300E+02	2.4169E+00
-4.1200E+02	2.4017E+00
-4.1100E+02	2.3865E+00
-4.1000E+02	2.3712E+00
-4.0900E+02	2.3559E+00
-4.0800E+02	2.3405E+00
-4.0700E+02	2.3251E+00
-4.0600E+02	2.3097E+00
-4.0500E+02	2.2942E+00
-4.0400E+02	2.2787E+00
-4.0300E+02	2.2632E+00
-4.0200E+02	2.2476E+00
-4.0100E+02	2.2320E+00
-4.0000E+02	2.2164E+00
-3.9900E+02	2.2008E+00
-3.9800E+02	2.1852E+00
-3.9700E+02	2.1695E+00
-3.9600E+02	2.1538E+00
-3.9500E+02	2.1381E+00
-3.9400E+02	2.1224E+00
-3.9300E+02	2.1067E+00
-3.9200E+02	2.0910E+00
-3.9100E+02	2.0753E+00
-3.9000E+02	2.0596E+00
-3.8900E+02	2.0439E+00
-3.8800E+02	2.0281E+00
-3.8700E+02	2.0124E+00
-3.8600E+02	1.9967E+00
-3.8500E+02	1.9810E+00
-3.8400E+02	1.9653E+00
-3.8300E+02	1.9497E+00
-3.8200E+02	1.9340E+00
-3.8100E+02	1.9184E+00
-3.8000E+02	1.9027E+00
-3.7900E+02	1.8871E+00
-3.7800E+02	1.8716E+00
-3.7700E+02	1.8560E+00
-3.7600E+02	1.8405E+00
-3.7500E+02	1.8250E+00
-3.7400E+02	1.8095E+00
-3.7300E+02	1.7941E+00
-3.7200E+02	1.7787E+00
-3.7100E+02	1.7633E+00
-3.7000E+02	1.7479E+00
-3.6900E+02	1.7327E+00
-3.6800E+02	1.7174E+00
